age,gender,profile,store_type,period,special_event,day_of_week,hour,is_weekend,is_sales,is_holiday,total_items,nb_categories,has_shopping_list,items_alimentaire,items_vetements,items_electronique,items_maison,items_beaute,items_sport,items_librairie,shopping_time_min
48,homme,normal,centre_commercial,semaine,aucun,2,19,0,0,0,21,3,0,15,0,4,0,0,2,0,74.5493766951037
51,femme,methodique,supermarche,semaine,aucun,1,9,0,0,0,22,7,1,9,4,1,4,1,2,1,57.88218924339128
36,homme,normal,centre_commercial,semaine,aucun,1,13,0,0,0,17,5,1,8,2,2,2,3,0,0,54.770416911305205
37,homme,flaneur,boutique,weekend,noel,6,9,1,0,1,21,6,1,8,6,0,2,3,1,1,93.45606873177196
40,homme,methodique,supermarche,semaine,aucun,3,15,0,0,0,19,5,0,12,2,1,2,2,0,0,50.791043641105325
57,homme,methodique,hypermarche,semaine,aucun,1,15,0,0,0,15,6,0,5,4,1,1,3,1,0,69.27597771672522
42,homme,rapide,hypermarche,semaine,aucun,2,18,0,0,0,14,4,1,7,3,1,0,3,0,0,44.665853446978765
32,femme,normal,centre_commercial,semaine,soldes_ete,3,16,0,1,0,17,6,1,9,1,2,2,1,0,2,81.6356287852773
55,femme,normal,supermarche,semaine,noel,3,15,0,0,1,17,5,1,10,3,1,1,0,2,0,55.26065998312439
40,homme,normal,boutique,semaine,aucun,1,19,0,0,0,22,6,1,14,2,0,2,2,1,1,58.32088344871559
69,femme,normal,hypermarche,semaine,black_friday,4,17,0,1,0,27,6,0,19,2,1,3,0,1,1,90.22288984356081
19,femme,methodique,supermarche,semaine,fin_annee,4,16,0,0,1,14,5,1,9,1,0,1,0,2,1,65.44938137793989
32,homme,rapide,supermarche,weekend,aucun,5,16,1,0,0,18,4,1,12,4,0,0,1,1,0,23.280519947144207
69,femme,normal,centre_commercial,semaine,noel,3,11,0,0,1,24,6,1,10,4,0,5,2,1,2,104.56084858400538
61,homme,rapide,supermarche,semaine,noel,1,18,0,0,1,18,5,1,10,4,0,1,2,1,0,53.417474811302014
52,homme,flaneur,supermarche,weekend,rentree,6,12,1,0,1,22,7,1,11,2,2,3,2,1,1,94.549858090309
27,homme,methodique,hypermarche,semaine,aucun,4,12,0,0,0,17,6,1,5,4,2,2,3,1,0,55.69944418917549
31,femme,normal,hypermarche,weekend,aucun,6,9,1,0,0,13,5,1,5,3,2,0,2,1,0,59.371071139444965
44,femme,rapide,hypermarche,semaine,aucun,1,14,0,0,0,18,5,1,11,2,1,0,0,2,2,39.926481583960864
31,homme,flaneur,supermarche,semaine,rentree,1,10,0,0,1,24,7,1,10,2,3,1,4,3,1,71.52428362922082
52,femme,normal,centre_commercial,semaine,aucun,3,17,0,0,0,22,6,1,11,3,1,3,3,0,1,67.13784086808451
50,homme,normal,boutique,weekend,aucun,6,9,1,0,0,17,7,0,10,2,1,1,1,1,1,69.88446058491552
69,homme,flaneur,supermarche,weekend,aucun,5,9,1,0,0,19,5,1,10,5,0,0,2,1,1,71.46416925910559
18,homme,methodique,centre_commercial,semaine,aucun,3,19,0,0,0,12,4,1,6,2,0,3,0,0,1,54.13062296726549
51,femme,normal,boutique,semaine,soldes_ete,0,18,0,1,0,13,7,1,4,2,2,1,1,2,1,62.13552026906881
36,femme,normal,hypermarche,weekend,aucun,6,19,1,0,0,18,4,0,11,3,0,0,3,0,1,98.45988603445682
41,homme,normal,hypermarche,semaine,aucun,4,14,0,0,0,24,5,1,11,3,1,5,4,0,0,60.6957067821165
59,femme,normal,supermarche,semaine,black_friday,4,9,0,1,0,19,6,0,6,5,0,2,3,1,2,66.03470627934979
21,femme,normal,hypermarche,semaine,aucun,4,20,0,0,0,16,5,0,11,2,0,1,0,1,1,56.55894153248881
53,homme,normal,hypermarche,semaine,noel,2,11,0,0,1,15,5,1,9,0,0,1,3,1,1,57.555171475939964
30,homme,rapide,centre_commercial,semaine,aucun,1,18,0,0,0,23,6,0,13,2,0,1,5,1,1,83.65662296791777
49,homme,normal,boutique,semaine,aucun,3,10,0,0,0,21,6,1,13,1,0,1,2,2,2,28.840330935071236
26,homme,rapide,supermarche,semaine,paques,4,19,0,0,1,23,6,0,7,7,1,4,3,1,0,78.4231477819975
56,femme,normal,supermarche,semaine,noel,0,17,0,0,1,11,6,0,3,2,1,1,1,0,3,53.77086750846111
33,homme,normal,supermarche,semaine,aucun,4,13,0,0,0,14,5,0,6,3,1,1,3,0,0,49.94979807369801
67,homme,normal,centre_commercial,weekend,fin_annee,5,14,1,0,1,23,7,1,9,2,1,5,4,1,1,107.93782129135286
20,femme,normal,supermarche,semaine,black_friday,1,10,0,1,0,24,5,1,15,2,2,4,1,0,0,66.90017005443724
69,homme,normal,hypermarche,weekend,fin_annee,6,16,1,0,1,20,7,1,8,3,1,1,5,1,1,93.66143847038603
37,homme,flaneur,supermarche,semaine,aucun,1,14,0,0,0,16,6,0,10,1,2,1,1,1,0,81.39117825974691
27,homme,normal,hypermarche,weekend,aucun,6,19,1,0,0,16,6,0,9,2,1,1,2,1,0,65.36609462313996
39,homme,methodique,supermarche,weekend,soldes_ete,6,20,1,1,0,18,6,1,7,2,2,0,3,1,3,84.8802515056575
65,homme,normal,centre_commercial,semaine,soldes_hiver,3,16,0,1,0,20,6,1,10,5,0,1,1,2,1,96.09528791695737
20,femme,normal,hypermarche,semaine,aucun,2,16,0,0,0,23,6,1,8,4,3,2,4,2,0,72.66148140090989
28,femme,rapide,boutique,weekend,paques,6,9,1,0,1,19,4,0,13,3,1,2,0,0,0,76.90682833771311
42,homme,normal,hypermarche,weekend,aucun,6,15,1,0,0,20,5,0,13,2,1,3,1,0,0,84.28028244783056
59,homme,flaneur,supermarche,semaine,aucun,3,10,0,0,0,20,6,1,9,2,3,2,3,0,1,71.91923028253262
65,homme,methodique,supermarche,semaine,aucun,4,19,0,0,0,17,5,1,8,4,0,3,1,1,0,38.98692639570734
25,homme,methodique,boutique,weekend,noel,5,16,1,0,1,20,6,0,8,3,0,2,4,1,2,92.45440170831532
26,homme,normal,centre_commercial,semaine,aucun,0,20,0,0,0,25,6,1,13,3,0,4,2,2,1,50.95680198193689
32,homme,normal,supermarche,semaine,paques,3,10,0,0,1,22,7,1,9,2,3,1,4,1,2,87.56844667782055
49,homme,normal,centre_commercial,semaine,soldes_ete,2,12,0,1,0,20,4,0,11,5,2,2,0,0,0,92.62961734205687
20,homme,normal,hypermarche,semaine,paques,3,10,0,0,1,21,6,1,10,2,1,6,1,1,0,82.39176311438476
21,homme,rapide,supermarche,semaine,fin_annee,1,15,0,0,1,14,6,1,5,3,0,1,2,1,2,47.77332898906917
47,homme,flaneur,supermarche,semaine,soldes_hiver,4,13,0,1,0,24,7,1,11,3,1,4,1,2,2,89.69543849825126
30,homme,methodique,centre_commercial,semaine,fin_annee,4,19,0,0,1,16,7,1,5,4,3,1,1,1,1,104.59102926597572
61,femme,normal,supermarche,weekend,aucun,6,19,1,0,0,22,5,1,12,5,0,2,0,1,2,61.88215353601037
38,femme,normal,supermarche,semaine,aucun,4,17,0,0,0,15,4,1,10,2,0,2,0,1,0,53.627456293092465
58,femme,rapide,supermarche,semaine,aucun,4,13,0,0,0,15,6,1,4,3,2,3,0,1,2,37.81055701545107
63,homme,normal,supermarche,semaine,aucun,4,19,0,0,0,24,5,0,13,5,1,3,2,0,0,62.894859597911264
36,femme,normal,hypermarche,semaine,rentree,4,16,0,0,1,25,6,0,12,3,0,5,1,3,1,95.41232042495217
56,femme,methodique,supermarche,semaine,aucun,0,10,0,0,0,17,7,0,6,4,1,1,2,2,1,62.28063376605097
65,homme,normal,supermarche,semaine,aucun,2,11,0,0,0,16,5,1,7,4,2,0,2,0,1,19.17024243980161
39,femme,normal,boutique,weekend,soldes_ete,6,14,1,1,0,27,7,1,16,2,2,1,4,1,1,82.53630213963325
37,homme,normal,supermarche,semaine,soldes_ete,4,19,0,1,0,16,5,1,7,4,1,1,3,0,0,59.880650413942966
54,femme,rapide,supermarche,weekend,aucun,6,15,1,0,0,26,5,0,12,8,0,1,4,0,1,69.31265100121632
48,femme,methodique,hypermarche,semaine,paques,2,18,0,0,1,25,7,1,12,4,1,4,2,1,1,114.72827780907647
27,homme,normal,hypermarche,weekend,aucun,5,16,1,0,0,24,6,0,10,5,1,3,3,0,2,83.12125080657758
35,femme,methodique,centre_commercial,semaine,aucun,4,11,0,0,0,23,5,1,13,2,0,1,4,3,0,75.13625459205801
60,femme,normal,supermarche,weekend,soldes_ete,6,15,1,1,0,20,6,0,8,3,2,3,2,0,2,80.14088283385884
56,homme,flaneur,centre_commercial,semaine,soldes_hiver,3,16,0,1,0,12,5,1,7,2,1,0,1,1,0,74.4206399797072
63,homme,rapide,centre_commercial,weekend,aucun,6,18,1,0,0,10,4,0,6,1,1,0,2,0,0,74.41684047525844
37,femme,normal,centre_commercial,semaine,rentree,4,14,0,0,1,21,4,1,14,3,0,2,0,2,0,84.04501571990586
35,homme,flaneur,supermarche,semaine,aucun,1,12,0,0,0,16,6,0,6,3,0,1,2,2,2,85.9474007479098
28,femme,flaneur,supermarche,semaine,aucun,0,14,0,0,0,23,4,0,14,4,0,0,3,2,0,69.51107370449826
39,femme,flaneur,hypermarche,semaine,aucun,3,17,0,0,0,24,5,1,17,1,0,2,3,1,0,60.06357435181356
61,homme,normal,centre_commercial,semaine,soldes_ete,3,11,0,1,0,22,6,0,13,4,0,1,1,1,2,98.17330869426583
35,homme,methodique,hypermarche,semaine,noel,1,10,0,0,1,16,3,1,13,2,0,0,0,1,0,59.82145098180003
51,homme,methodique,supermarche,semaine,aucun,4,13,0,0,0,24,4,0,13,6,0,0,2,3,0,66.50667649256326
40,homme,rapide,supermarche,semaine,aucun,0,15,0,0,0,23,7,1,12,5,1,1,2,1,1,41.650020098277494
18,homme,methodique,hypermarche,semaine,paques,3,11,0,0,1,29,6,1,11,2,4,2,8,0,2,92.83276854750625
27,homme,normal,centre_commercial,semaine,aucun,0,13,0,0,0,23,6,1,10,4,2,4,2,0,1,70.33585118708177
18,femme,normal,supermarche,semaine,aucun,3,12,0,0,0,21,5,1,11,2,3,4,1,0,0,46.81263237455829
55,homme,normal,supermarche,semaine,soldes_hiver,4,19,0,1,0,26,5,0,14,7,0,3,1,0,1,82.53876599497825
56,femme,methodique,hypermarche,weekend,aucun,5,15,1,0,0,18,6,1,6,4,1,2,0,1,4,68.38644531856983
66,femme,rapide,hypermarche,semaine,rentree,3,10,0,0,1,24,5,0,13,0,5,3,1,0,2,72.22312011300649
26,femme,normal,centre_commercial,weekend,aucun,5,20,1,0,0,20,7,0,8,6,1,1,1,2,1,96.24818776094897
48,femme,normal,centre_commercial,semaine,noel,3,19,0,0,1,19,6,1,9,1,0,3,1,2,3,80.2209382106256
24,homme,normal,hypermarche,semaine,aucun,2,15,0,0,0,23,7,0,11,3,3,1,1,2,2,90.37313703956573
34,homme,normal,supermarche,semaine,rentree,4,20,0,0,1,20,6,1,11,3,0,1,2,1,2,68.1401805082986
52,homme,rapide,hypermarche,semaine,aucun,1,10,0,0,0,26,4,0,16,6,0,0,2,0,2,68.62935020228419
65,femme,flaneur,boutique,weekend,soldes_hiver,5,11,1,1,0,22,7,1,8,6,1,2,3,1,1,91.08399654886198
54,femme,methodique,boutique,semaine,soldes_ete,1,13,0,1,0,16,5,0,8,2,0,3,2,1,0,47.345580040152214
69,femme,flaneur,centre_commercial,semaine,aucun,4,15,0,0,0,24,5,0,14,5,1,3,0,1,0,90.45395399706466
35,femme,flaneur,supermarche,weekend,aucun,6,14,1,0,0,29,7,1,11,6,2,4,3,2,1,75.82032178427414
50,homme,normal,centre_commercial,semaine,noel,1,20,0,0,1,22,6,0,10,4,3,2,2,0,1,115.06573374883766
21,homme,normal,centre_commercial,semaine,black_friday,4,15,0,1,0,28,5,1,18,2,2,2,4,0,0,91.86044456812448
40,homme,normal,hypermarche,semaine,aucun,1,19,0,0,0,26,6,1,11,7,1,3,3,0,1,74.78608943015338
28,femme,rapide,supermarche,weekend,aucun,5,14,1,0,0,13,6,1,6,2,1,2,0,1,1,34.00125647617105
69,homme,methodique,boutique,semaine,paques,2,20,0,0,1,15,3,1,10,0,0,3,2,0,0,51.74669392284931
26,homme,rapide,hypermarche,semaine,aucun,1,9,0,0,0,21,7,1,11,3,1,2,2,1,1,67.64864313610504
47,homme,methodique,supermarche,weekend,fin_annee,5,13,1,0,1,36,5,1,20,7,0,4,3,2,0,87.05978268628851
25,homme,rapide,supermarche,semaine,soldes_ete,3,20,0,1,0,24,3,1,14,8,0,2,0,0,0,69.81423053177049
57,femme,flaneur,hypermarche,semaine,soldes_hiver,4,9,0,1,0,21,5,1,11,3,0,3,3,1,0,84.62971086742402
22,femme,rapide,hypermarche,semaine,aucun,0,15,0,0,0,26,5,1,13,6,0,3,3,1,0,34.15709803423867
29,femme,rapide,supermarche,weekend,aucun,6,12,1,0,0,23,7,1,7,3,1,5,1,2,4,48.29755265954669
18,homme,flaneur,centre_commercial,semaine,soldes_hiver,0,13,0,1,0,18,6,1,8,5,1,2,0,1,1,90.62810145941211
32,femme,normal,centre_commercial,semaine,black_friday,4,9,0,1,0,19,6,0,10,3,1,3,1,1,0,87.17216068879416
42,femme,flaneur,centre_commercial,semaine,fin_annee,2,16,0,0,1,18,6,1,10,3,0,2,1,1,1,99.83865078726498
35,femme,normal,supermarche,semaine,aucun,1,12,0,0,0,25,6,0,13,3,2,0,3,1,3,61.709717508753656
55,femme,rapide,hypermarche,semaine,aucun,2,11,0,0,0,22,6,1,10,4,1,5,1,0,1,42.06293298641151
59,homme,methodique,supermarche,semaine,aucun,0,9,0,0,0,16,6,1,6,2,1,2,0,3,2,51.55036184656796
63,homme,normal,supermarche,weekend,rentree,6,12,1,0,1,20,7,0,7,4,1,3,3,1,1,105.9902670530058
43,femme,flaneur,supermarche,weekend,aucun,5,11,1,0,0,15,3,0,9,0,0,0,4,0,2,63.834633798050014
57,femme,normal,centre_commercial,weekend,aucun,6,16,1,0,0,18,4,0,11,5,0,0,1,0,1,77.77542695201974
20,femme,normal,supermarche,semaine,aucun,4,17,0,0,0,24,5,1,14,4,1,3,2,0,0,61.753288177532404
39,femme,normal,supermarche,semaine,aucun,4,20,0,0,0,18,6,1,7,5,1,0,2,2,1,44.14020734774649
43,femme,normal,supermarche,semaine,fin_annee,2,13,0,0,1,32,6,1,18,4,2,1,5,2,0,84.57507277474774
36,femme,normal,hypermarche,weekend,aucun,5,17,1,0,0,19,6,0,7,4,1,4,2,1,0,80.25750065816192
61,femme,normal,boutique,semaine,aucun,2,9,0,0,0,20,5,1,12,4,0,1,2,0,1,42.70594735138931
61,homme,normal,boutique,semaine,aucun,1,15,0,0,0,21,7,1,10,3,2,2,2,1,1,59.23166623868944
64,homme,normal,supermarche,semaine,aucun,3,19,0,0,0,28,7,1,9,7,1,3,3,2,3,82.28735932444184
56,femme,normal,supermarche,weekend,aucun,5,15,1,0,0,19,5,1,11,3,0,1,3,1,0,49.186129327600625
53,femme,rapide,supermarche,semaine,aucun,3,14,0,0,0,19,5,0,11,3,1,1,0,0,3,49.983605123907104
38,homme,normal,centre_commercial,weekend,soldes_hiver,6,12,1,1,0,13,4,0,8,2,0,0,2,0,1,93.92303702706373
58,homme,normal,supermarche,semaine,aucun,1,19,0,0,0,23,6,0,12,5,2,1,2,1,0,59.10448065354895
65,homme,rapide,supermarche,semaine,aucun,3,17,0,0,0,24,5,0,14,6,0,1,1,0,2,66.37193202921195
43,homme,normal,hypermarche,semaine,aucun,0,11,0,0,0,6,4,0,2,2,0,0,1,1,0,44.3823384043233
30,femme,rapide,supermarche,weekend,noel,6,19,1,0,1,21,7,0,8,3,2,3,3,1,1,83.66496990405791
53,femme,methodique,supermarche,semaine,soldes_ete,3,19,0,1,0,15,7,0,5,3,1,1,3,1,1,78.47346289844633
41,homme,flaneur,supermarche,semaine,soldes_hiver,1,9,0,1,0,19,7,0,9,1,1,4,1,2,1,80.64588702989874
58,femme,rapide,supermarche,semaine,soldes_ete,3,10,0,1,0,22,6,1,13,1,0,2,2,1,3,61.59342040055676
43,homme,rapide,hypermarche,semaine,soldes_hiver,4,11,0,1,0,23,5,1,14,4,0,2,0,2,1,39.356815424812204
38,homme,flaneur,boutique,semaine,aucun,2,10,0,0,0,18,5,1,11,2,0,2,2,1,0,53.81904971056236
35,homme,normal,supermarche,semaine,black_friday,0,14,0,1,0,16,5,1,8,1,2,4,1,0,0,59.52924943248327
32,femme,flaneur,supermarche,semaine,aucun,4,15,0,0,0,17,4,0,9,3,0,3,2,0,0,71.46463411599221
32,homme,methodique,boutique,semaine,aucun,4,13,0,0,0,20,7,0,7,2,1,2,4,2,2,66.4711348621683
23,femme,normal,centre_commercial,semaine,noel,1,13,0,0,1,23,7,1,11,4,1,2,1,3,1,100.68005667964087
60,homme,rapide,supermarche,semaine,aucun,2,15,0,0,0,12,6,1,4,3,1,0,2,1,1,26.19586733059511
48,homme,flaneur,hypermarche,semaine,black_friday,2,14,0,1,0,14,4,1,6,4,0,2,2,0,0,67.13297133716144
45,femme,methodique,supermarche,weekend,aucun,5,20,1,0,0,22,5,0,9,3,2,4,4,0,0,76.415041779257
25,homme,normal,centre_commercial,weekend,rentree,6,16,1,0,1,20,6,0,9,3,0,2,3,2,1,102.58861526676729
46,homme,normal,boutique,semaine,paques,0,17,0,0,1,24,6,0,11,3,3,4,2,0,1,96.93085138668879
38,femme,normal,hypermarche,weekend,fin_annee,6,10,1,0,1,24,7,0,13,2,1,1,2,1,4,100.25966057041919
34,femme,normal,hypermarche,semaine,black_friday,1,20,0,1,0,21,6,1,9,2,0,2,2,2,4,72.88033034262439
66,femme,flaneur,supermarche,semaine,rentree,0,10,0,0,1,18,7,1,8,1,3,2,1,1,2,74.10023217611003
41,femme,methodique,hypermarche,weekend,noel,5,9,1,0,1,20,6,0,10,2,0,1,4,2,1,113.39507432418273
67,femme,normal,hypermarche,semaine,aucun,3,15,0,0,0,13,4,1,7,2,0,2,2,0,0,50.795795633873006
53,homme,flaneur,hypermarche,semaine,aucun,4,19,0,0,0,15,5,0,4,5,0,0,2,3,1,80.0255739281306
48,femme,rapide,supermarche,semaine,soldes_hiver,0,12,0,1,0,20,6,0,10,2,3,1,3,0,1,53.320949846161604
64,femme,normal,hypermarche,weekend,fin_annee,6,17,1,0,1,17,6,1,5,3,0,3,3,1,2,84.98658206109378
51,homme,normal,hypermarche,semaine,noel,4,14,0,0,1,13,5,1,4,3,0,3,2,0,1,67.39354933649531
19,femme,rapide,supermarche,semaine,black_friday,1,20,0,1,0,21,6,0,10,3,0,4,1,1,2,64.3384527127435
59,homme,normal,supermarche,weekend,paques,6,15,1,0,1,18,7,1,10,2,1,2,1,1,1,68.42783484242484
20,femme,normal,supermarche,semaine,aucun,3,15,0,0,0,30,7,0,14,8,2,1,3,1,1,52.68189882622464
47,femme,flaneur,centre_commercial,semaine,aucun,1,16,0,0,0,23,6,1,10,5,3,0,3,1,1,86.70213597873138
25,homme,flaneur,hypermarche,semaine,aucun,3,12,0,0,0,18,4,0,11,4,1,0,2,0,0,74.39762848309667
69,homme,normal,centre_commercial,semaine,aucun,3,11,0,0,0,14,5,1,4,4,2,2,2,0,0,57.18909315518351
24,homme,rapide,supermarche,semaine,soldes_ete,4,11,0,1,0,23,5,1,14,2,0,4,2,0,1,56.75918197650398
29,homme,normal,boutique,semaine,fin_annee,1,18,0,0,1,18,6,1,8,3,1,4,1,0,1,68.62084692803307
36,homme,methodique,centre_commercial,semaine,noel,1,16,0,0,1,24,7,1,12,1,2,3,2,3,1,106.68142065331728
43,femme,normal,supermarche,semaine,aucun,0,20,0,0,0,28,6,1,16,4,1,2,3,2,0,49.76058080858065
45,femme,rapide,supermarche,weekend,aucun,6,11,1,0,0,13,5,0,7,1,0,1,2,0,2,36.96533059203011
32,homme,rapide,supermarche,semaine,aucun,1,16,0,0,0,25,6,1,10,6,4,3,0,1,1,55.726093993595754
31,homme,normal,boutique,semaine,aucun,0,10,0,0,0,25,6,1,11,4,2,3,3,2,0,56.04133507829937
65,homme,rapide,supermarche,semaine,aucun,2,13,0,0,0,20,6,1,10,5,1,2,1,1,0,42.303579337666726
31,femme,flaneur,supermarche,semaine,aucun,2,13,0,0,0,22,7,0,7,5,1,3,2,1,3,81.32131421897282
20,femme,flaneur,supermarche,semaine,aucun,2,15,0,0,0,28,7,0,12,2,3,2,3,2,4,94.30771007660655
67,homme,normal,centre_commercial,weekend,aucun,5,13,1,0,0,15,6,0,8,1,0,1,3,1,1,96.53382663485358
46,femme,normal,supermarche,semaine,black_friday,1,17,0,1,0,17,6,1,6,3,2,4,1,1,0,72.34509689981651
23,homme,normal,supermarche,weekend,aucun,5,11,1,0,0,15,4,1,6,5,0,3,0,1,0,44.81961477912863
66,homme,methodique,hypermarche,weekend,aucun,6,17,1,0,0,24,6,1,13,2,0,3,3,1,2,71.5900176881745
40,femme,normal,hypermarche,semaine,aucun,1,9,0,0,0,20,6,0,9,3,0,2,3,2,1,60.73773096490794
45,homme,normal,hypermarche,semaine,aucun,0,11,0,0,0,13,5,1,6,1,3,0,1,2,0,43.40883930331693
31,homme,normal,hypermarche,weekend,soldes_hiver,5,12,1,1,0,22,5,1,15,1,0,3,1,2,0,91.33158520975023
31,femme,normal,centre_commercial,weekend,noel,5,14,1,0,1,14,6,1,5,1,2,3,0,1,2,92.89529221249472
37,homme,normal,centre_commercial,weekend,aucun,6,18,1,0,0,22,5,1,14,2,1,3,0,2,0,88.00850220768902
30,homme,normal,centre_commercial,weekend,soldes_hiver,5,16,1,1,0,16,7,0,4,2,4,2,2,1,1,103.527746373967
44,homme,normal,supermarche,semaine,aucun,3,15,0,0,0,15,4,1,6,3,3,0,3,0,0,46.70283525108617
52,femme,normal,centre_commercial,semaine,soldes_hiver,0,16,0,1,0,11,2,1,10,0,0,0,1,0,0,63.39263989305327
62,homme,normal,supermarche,semaine,aucun,2,14,0,0,0,26,5,1,17,3,1,3,2,0,0,58.65338118679087
19,femme,rapide,supermarche,semaine,aucun,0,14,0,0,0,20,7,1,8,1,2,4,2,2,1,55.94051540365007
58,femme,normal,boutique,semaine,paques,3,14,0,0,1,20,4,1,12,0,2,0,5,0,1,55.89792983315476
62,homme,normal,centre_commercial,weekend,paques,6,11,1,0,1,19,6,1,7,5,1,2,3,1,0,101.1340695175658
57,femme,normal,hypermarche,weekend,noel,6,18,1,0,1,23,6,0,13,4,2,1,2,1,0,105.88918326414405
65,femme,methodique,centre_commercial,semaine,aucun,1,12,0,0,0,28,6,1,13,5,0,4,2,2,2,74.14522016064797
41,homme,rapide,boutique,semaine,aucun,0,19,0,0,0,25,6,1,15,4,0,1,2,2,1,44.04710989438651
46,homme,normal,hypermarche,weekend,fin_annee,6,14,1,0,1,27,7,1,18,2,1,1,2,2,1,110.18311629766461
20,homme,rapide,hypermarche,weekend,aucun,5,15,1,0,0,20,7,0,11,1,1,3,2,1,1,58.30545736102792
62,homme,normal,centre_commercial,weekend,aucun,6,11,1,0,0,19,4,0,13,4,0,1,0,1,0,84.94155919651834
21,femme,normal,supermarche,weekend,aucun,6,12,1,0,0,17,7,0,7,1,1,2,1,3,2,66.39399262791606
67,femme,flaneur,supermarche,weekend,aucun,6,14,1,0,0,16,6,0,10,2,1,1,1,0,1,78.92326197607913
19,femme,normal,centre_commercial,weekend,aucun,6,9,1,0,0,20,6,0,8,5,0,3,1,1,2,91.85372528739185
37,homme,normal,supermarche,semaine,aucun,2,19,0,0,0,21,7,0,10,3,1,1,2,2,2,66.98941263810958
32,homme,flaneur,supermarche,semaine,aucun,2,15,0,0,0,14,5,1,7,3,2,1,1,0,0,50.77975436909387
66,homme,methodique,supermarche,semaine,black_friday,1,19,0,1,0,18,5,1,12,1,0,1,3,1,0,73.47829409036297
49,homme,methodique,supermarche,weekend,aucun,6,9,1,0,0,16,4,0,10,3,0,2,1,0,0,64.11846358543046
59,femme,flaneur,boutique,semaine,aucun,0,19,0,0,0,14,5,1,7,0,0,2,1,1,3,44.081664024558066
18,femme,methodique,hypermarche,semaine,soldes_ete,3,20,0,1,0,16,5,1,10,2,0,2,1,0,1,76.6367514737203
55,femme,normal,hypermarche,semaine,soldes_ete,1,20,0,1,0,20,6,1,8,2,0,5,2,2,1,67.68108546859948
52,homme,rapide,boutique,semaine,aucun,0,18,0,0,0,23,5,1,11,5,0,0,2,2,3,61.52724417974966
68,femme,rapide,boutique,weekend,paques,6,19,1,0,1,24,6,0,12,4,0,1,3,1,3,78.78933334835168
24,homme,flaneur,hypermarche,semaine,aucun,4,19,0,0,0,22,4,1,12,4,0,1,5,0,0,62.94468367848761
62,femme,methodique,boutique,weekend,paques,6,17,1,0,1,18,5,1,9,2,0,5,1,0,1,66.7168343693127
30,femme,rapide,hypermarche,semaine,aucun,2,18,0,0,0,20,5,1,14,2,0,1,1,0,2,63.97067572005132
66,femme,normal,supermarche,semaine,aucun,3,17,0,0,0,25,6,1,9,4,4,2,4,0,2,53.061643792743936
18,homme,flaneur,supermarche,weekend,rentree,5,19,1,0,1,21,7,1,10,1,1,3,3,1,2,108.06711675202601
31,homme,methodique,hypermarche,semaine,soldes_hiver,3,17,0,1,0,26,5,0,17,4,0,3,1,1,0,106.25985632330034
46,femme,normal,hypermarche,weekend,aucun,5,12,1,0,0,12,4,0,8,2,0,1,1,0,0,67.24875366140796
20,femme,methodique,hypermarche,semaine,aucun,3,10,0,0,0,22,5,1,14,1,0,2,3,2,0,66.08917741223586
63,homme,normal,hypermarche,semaine,aucun,2,15,0,0,0,18,5,0,11,1,0,3,2,1,0,71.64528246016393
41,femme,normal,supermarche,weekend,soldes_ete,5,12,1,1,0,23,6,0,11,6,0,1,1,3,1,93.59071366773001
18,homme,normal,supermarche,semaine,aucun,0,13,0,0,0,13,5,1,9,1,1,1,1,0,0,43.35633993929651
65,homme,normal,hypermarche,weekend,aucun,5,9,1,0,0,19,6,1,8,3,0,3,2,2,1,67.06716177953359
27,femme,rapide,supermarche,semaine,aucun,1,19,0,0,0,10,5,1,4,2,1,1,2,0,0,25.873493470321968
30,femme,flaneur,hypermarche,semaine,noel,0,20,0,0,1,21,6,1,9,3,0,3,3,1,2,92.15920513376356
53,homme,flaneur,hypermarche,semaine,paques,1,18,0,0,1,20,7,1,9,1,3,2,3,1,1,85.52548766100361
26,femme,flaneur,hypermarche,weekend,paques,6,14,1,0,1,25,7,0,10,7,1,1,1,4,1,127.2790505298664
31,femme,normal,supermarche,semaine,aucun,3,20,0,0,0,26,6,1,14,3,1,3,2,0,3,57.220690162146404
53,homme,normal,hypermarche,semaine,black_friday,0,15,0,1,0,23,7,1,8,5,3,2,2,2,1,72.16710112677639
27,homme,normal,centre_commercial,semaine,soldes_hiver,3,11,0,1,0,18,6,1,10,2,2,0,1,1,2,94.29066158820763
57,homme,rapide,boutique,weekend,rentree,6,18,1,0,1,26,5,1,15,5,0,4,1,0,1,60.01069681285369
40,homme,normal,centre_commercial,semaine,aucun,4,10,0,0,0,16,6,1,9,3,0,1,1,1,1,55.931358814580264
52,femme,rapide,hypermarche,semaine,aucun,3,20,0,0,0,21,6,1,10,3,2,3,2,0,1,61.26685230063025
24,femme,rapide,supermarche,weekend,paques,6,20,1,0,1,20,5,1,10,3,3,1,3,0,0,73.45303765967543
59,homme,flaneur,hypermarche,semaine,aucun,3,18,0,0,0,17,6,1,4,1,4,2,5,1,0,74.37175283189733
52,homme,rapide,boutique,weekend,aucun,6,15,1,0,0,29,5,0,16,5,0,3,2,0,3,66.5666683991958
19,femme,methodique,supermarche,semaine,rentree,1,9,0,0,1,26,5,1,13,8,0,0,2,2,1,87.06528538892196
32,homme,normal,supermarche,weekend,rentree,6,10,1,0,1,31,6,1,18,6,1,4,1,1,0,100.89261396175121
